RSSI-Org;Robot X [m];Robot Y [m];Robot Z [m];Robot Rot Z [deg];Reading Number;Note;;phi;RSSI
-5917;1.7;0;0;90;7;Theta;;0;-59.17
-5917;1.7;0;0;90;7;Theta;;0;-59.17
-5927;1.7;0;0;90;7;Theta;;0;-59.27
-5927;1.7;0;0;90;7;Theta;;0;-59.27
-5917;1.7;0;0;90;7;Theta;;0;-59.17
-5936;1.7;0;0;90;7;Theta;;0;-59.36
-5927;1.7;0;0;90;7;Theta;;0;-59.27
-5903;1.7;0;0;95;7;Theta;;5;-59.03
-5903;1.7;0;0;95;7;Theta;;5;-59.03
-5894;1.7;0;0;95;7;Theta;;5;-58.94
-5903;1.7;0;0;95;7;Theta;;5;-59.03
-5903;1.7;0;0;95;7;Theta;;5;-59.03
-5903;1.7;0;0;95;7;Theta;;5;-59.03
-5903;1.7;0;0;95;7;Theta;;5;-59.03
-5955;1.7;0;0;100;7;Theta;;10;-59.55
-5964;1.7;0;0;100;7;Theta;;10;-59.64
-5946;1.7;0;0;100;7;Theta;;10;-59.46
-5936;1.7;0;0;100;7;Theta;;10;-59.36
-5936;1.7;0;0;100;7;Theta;;10;-59.36
-5927;1.7;0;0;100;7;Theta;;10;-59.27
-5955;1.7;0;0;100;7;Theta;;10;-59.55
-5903;1.7;0;0;105;7;Theta;;15;-59.03
-5922;1.7;0;0;105;7;Theta;;15;-59.22
-5922;1.7;0;0;105;7;Theta;;15;-59.22
-5913;1.7;0;0;105;7;Theta;;15;-59.13
-5931;1.7;0;0;105;7;Theta;;15;-59.31
-5913;1.7;0;0;105;7;Theta;;15;-59.13
-5950;1.7;0;0;105;7;Theta;;15;-59.5
-5955;1.7;0;0;110;7;Theta;;20;-59.55
-5964;1.7;0;0;110;7;Theta;;20;-59.64
-5955;1.7;0;0;110;7;Theta;;20;-59.55
-5955;1.7;0;0;110;7;Theta;;20;-59.55
-5974;1.7;0;0;110;7;Theta;;20;-59.74
-5964;1.7;0;0;110;7;Theta;;20;-59.64
-5955;1.7;0;0;110;7;Theta;;20;-59.55
-6072;1.7;0;0;115;7;Theta;;25;-60.72
-6063;1.7;0;0;115;7;Theta;;25;-60.63
-6063;1.7;0;0;115;7;Theta;;25;-60.63
-6063;1.7;0;0;115;7;Theta;;25;-60.63
-6063;1.7;0;0;115;7;Theta;;25;-60.63
-6072;1.7;0;0;115;7;Theta;;25;-60.72
-6082;1.7;0;0;120;7;Theta;;30;-60.82
-6072;1.7;0;0;120;7;Theta;;30;-60.72
-6101;1.7;0;0;120;7;Theta;;30;-61.01
-6082;1.7;0;0;120;7;Theta;;30;-60.82
-6110;1.7;0;0;120;7;Theta;;30;-61.1
-6110;1.7;0;0;120;7;Theta;;30;-61.1
-6082;1.7;0;0;120;7;Theta;;30;-60.82
-6185;1.7;0;0;125;7;Theta;;35;-61.85
-6195;1.7;0;0;125;7;Theta;;35;-61.95
-6213;1.7;0;0;125;7;Theta;;35;-62.13
-6185;1.7;0;0;125;7;Theta;;35;-61.85
-6185;1.7;0;0;125;7;Theta;;35;-61.85
-6185;1.7;0;0;125;7;Theta;;35;-61.85
-6185;1.7;0;0;125;7;Theta;;35;-61.85
-6275;1.7;0;0;130;7;Theta;;40;-62.75
-6265;1.7;0;0;130;7;Theta;;40;-62.65
-6275;1.7;0;0;130;7;Theta;;40;-62.75
-6293;1.7;0;0;130;7;Theta;;40;-62.93
-6275;1.7;0;0;130;7;Theta;;40;-62.75
-6312;1.7;0;0;130;7;Theta;;40;-63.12
-6293;1.7;0;0;130;7;Theta;;40;-62.93
-6336;1.7;0;0;135;7;Theta;;45;-63.36
-6317;1.7;0;0;135;7;Theta;;45;-63.17
-6345;1.7;0;0;135;7;Theta;;45;-63.45
-6354;1.7;0;0;135;7;Theta;;45;-63.54
-6373;1.7;0;0;135;7;Theta;;45;-63.73
-6354;1.7;0;0;135;7;Theta;;45;-63.54
-6345;1.7;0;0;135;7;Theta;;45;-63.45
-6401;1.7;0;0;140;7;Theta;;50;-64.01
-6439;1.7;0;0;140;7;Theta;;50;-64.39
-6411;1.7;0;0;140;7;Theta;;50;-64.11
-6420;1.7;0;0;140;7;Theta;;50;-64.2
-6392;1.7;0;0;140;7;Theta;;50;-63.92
-6392;1.7;0;0;140;7;Theta;;50;-63.92
-6514;1.7;0;0;145;7;Theta;;55;-65.14
-6514;1.7;0;0;145;7;Theta;;55;-65.14
-6486;1.7;0;0;145;7;Theta;;55;-64.86
-6533;1.7;0;0;145;7;Theta;;55;-65.33
-6524;1.7;0;0;145;7;Theta;;55;-65.24
-6533;1.7;0;0;145;7;Theta;;55;-65.33
-6636;1.7;0;0;150;7;Theta;;60;-66.36
-6655;1.7;0;0;150;7;Theta;;60;-66.55
-6627;1.7;0;0;150;7;Theta;;60;-66.27
-6655;1.7;0;0;150;7;Theta;;60;-66.55
-6655;1.7;0;0;150;7;Theta;;60;-66.55
-6646;1.7;0;0;150;7;Theta;;60;-66.46
-6665;1.7;0;0;150;7;Theta;;60;-66.65
-6777;1.7;0;0;155;7;Theta;;65;-67.77
-6749;1.7;0;0;155;7;Theta;;65;-67.49
-6749;1.7;0;0;155;7;Theta;;65;-67.49
-6824;1.7;0;0;155;7;Theta;;65;-68.24
-6806;1.7;0;0;155;7;Theta;;65;-68.06
-6787;1.7;0;0;155;7;Theta;;65;-67.87
-6815;1.7;0;0;155;7;Theta;;65;-68.15
-6839;1.7;0;0;160;7;Theta;;70;-68.39
-6876;1.7;0;0;160;7;Theta;;70;-68.76
-6904;1.7;0;0;160;7;Theta;;70;-69.04
-6848;1.7;0;0;160;7;Theta;;70;-68.48
-6839;1.7;0;0;160;7;Theta;;70;-68.39
-6876;1.7;0;0;160;7;Theta;;70;-68.76
-6914;1.7;0;0;160;7;Theta;;70;-69.14
-6989;1.7;0;0;165;7;Theta;;75;-69.89
-7008;1.7;0;0;165;7;Theta;;75;-70.08
-6989;1.7;0;0;165;7;Theta;;75;-69.89
-6970;1.7;0;0;165;7;Theta;;75;-69.7
-6970;1.7;0;0;165;7;Theta;;75;-69.7
-6942;1.7;0;0;165;7;Theta;;75;-69.42
-6961;1.7;0;0;165;7;Theta;;75;-69.61
-7097;1.7;0;0;170;7;Theta;;80;-70.97
-7031;1.7;0;0;170;7;Theta;;80;-70.31
-7069;1.7;0;0;170;7;Theta;;80;-70.69
-7069;1.7;0;0;170;7;Theta;;80;-70.69
-7059;1.7;0;0;170;7;Theta;;80;-70.59
-7069;1.7;0;0;170;7;Theta;;80;-70.69
-7130;1.7;0;0;175;7;Theta;;85;-71.3
-7149;1.7;0;0;175;7;Theta;;85;-71.49
-7224;1.7;0;0;175;7;Theta;;85;-72.24
-7177;1.7;0;0;175;7;Theta;;85;-71.77
-7177;1.7;0;0;175;7;Theta;;85;-71.77
-7177;1.7;0;0;175;7;Theta;;85;-71.77
-7149;1.7;0;0;175;7;Theta;;85;-71.49
-5950;1.7;0;0;85;7;Theta;;-5;-59.5
-5950;1.7;0;0;85;7;Theta;;-5;-59.5
-5988;1.7;0;0;85;7;Theta;;-5;-59.88
-5988;1.7;0;0;85;7;Theta;;-5;-59.88
-5978;1.7;0;0;85;7;Theta;;-5;-59.78
-5988;1.7;0;0;85;7;Theta;;-5;-59.88
-5988;1.7;0;0;85;7;Theta;;-5;-59.88
-5960;1.7;0;0;80;7;Theta;;-10;-59.6
-5941;1.7;0;0;80;7;Theta;;-10;-59.41
-5960;1.7;0;0;80;7;Theta;;-10;-59.6
-5960;1.7;0;0;80;7;Theta;;-10;-59.6
-5960;1.7;0;0;80;7;Theta;;-10;-59.6
-5950;1.7;0;0;80;7;Theta;;-10;-59.5
-5960;1.7;0;0;80;7;Theta;;-10;-59.6
-6021;1.7;0;0;75;7;Theta;;-15;-60.21
-6021;1.7;0;0;75;7;Theta;;-15;-60.21
-6040;1.7;0;0;75;7;Theta;;-15;-60.4
-6030;1.7;0;0;75;7;Theta;;-15;-60.3
-6040;1.7;0;0;75;7;Theta;;-15;-60.4
-6030;1.7;0;0;75;7;Theta;;-15;-60.3
-6138;1.7;0;0;70;7;Theta;;-20;-61.38
-6138;1.7;0;0;70;7;Theta;;-20;-61.38
-6157;1.7;0;0;70;7;Theta;;-20;-61.57
-6148;1.7;0;0;70;7;Theta;;-20;-61.48
-6166;1.7;0;0;70;7;Theta;;-20;-61.66
-6138;1.7;0;0;70;7;Theta;;-20;-61.38
-6307;1.7;0;0;65;7;Theta;;-25;-63.07
-6279;1.7;0;0;65;7;Theta;;-25;-62.79
-6298;1.7;0;0;65;7;Theta;;-25;-62.98
-6317;1.7;0;0;65;7;Theta;;-25;-63.17
-6298;1.7;0;0;65;7;Theta;;-25;-62.98
-6317;1.7;0;0;65;7;Theta;;-25;-63.17
-6289;1.7;0;0;60;7;Theta;;-30;-62.89
-6336;1.7;0;0;60;7;Theta;;-30;-63.36
-6364;1.7;0;0;60;7;Theta;;-30;-63.64
-6307;1.7;0;0;60;7;Theta;;-30;-63.07
-6354;1.7;0;0;60;7;Theta;;-30;-63.54
-6317;1.7;0;0;60;7;Theta;;-30;-63.17
-6326;1.7;0;0;60;7;Theta;;-30;-63.26
-6571;1.7;0;0;55;7;Theta;;-35;-65.71
-6552;1.7;0;0;55;7;Theta;;-35;-65.52
-6533;1.7;0;0;55;7;Theta;;-35;-65.33
-6552;1.7;0;0;55;7;Theta;;-35;-65.52
-6533;1.7;0;0;55;7;Theta;;-35;-65.33
-6542;1.7;0;0;55;7;Theta;;-35;-65.42
-6740;1.7;0;0;50;7;Theta;;-40;-67.4
-6721;1.7;0;0;50;7;Theta;;-40;-67.21
-6721;1.7;0;0;50;7;Theta;;-40;-67.21
-6702;1.7;0;0;50;7;Theta;;-40;-67.02
-6712;1.7;0;0;50;7;Theta;;-40;-67.12
-6683;1.7;0;0;50;7;Theta;;-40;-66.83
-6862;1.7;0;0;45;7;Theta;;-45;-68.62
-6881;1.7;0;0;45;7;Theta;;-45;-68.81
-6881;1.7;0;0;45;7;Theta;;-45;-68.81
-6862;1.7;0;0;45;7;Theta;;-45;-68.62
-6824;1.7;0;0;45;7;Theta;;-45;-68.24
-6796;1.7;0;0;45;7;Theta;;-45;-67.96
-7074;1.7;0;0;40;7;Theta;;-50;-70.74
-7111;1.7;0;0;40;7;Theta;;-50;-71.11
-7055;1.7;0;0;40;7;Theta;;-50;-70.55
-7111;1.7;0;0;40;7;Theta;;-50;-71.11
-7045;1.7;0;0;40;7;Theta;;-50;-70.45
-7064;1.7;0;0;40;7;Theta;;-50;-70.64
-7266;1.7;0;0;35;7;Theta;;-55;-72.66
-7341;1.7;0;0;35;7;Theta;;-55;-73.41
-7294;1.7;0;0;35;7;Theta;;-55;-72.94
-7332;1.7;0;0;35;7;Theta;;-55;-73.32
-7313;1.7;0;0;35;7;Theta;;-55;-73.13
-7313;1.7;0;0;35;7;Theta;;-55;-73.13
-7360;1.7;0;0;35;7;Theta;;-55;-73.6
-7506;1.7;0;0;30;7;Theta;;-60;-75.06
-7450;1.7;0;0;30;7;Theta;;-60;-74.5
-7506;1.7;0;0;30;7;Theta;;-60;-75.06
-7581;1.7;0;0;30;7;Theta;;-60;-75.81
-7506;1.7;0;0;30;7;Theta;;-60;-75.06
-7515;1.7;0;0;30;7;Theta;;-60;-75.15
-7487;1.7;0;0;30;7;Theta;;-60;-74.87
-7666;1.7;0;0;25;7;Theta;;-65;-76.66
-7609;1.7;0;0;25;7;Theta;;-65;-76.09
-7600;1.7;0;0;25;7;Theta;;-65;-76
-7525;1.7;0;0;25;7;Theta;;-65;-75.25
-7591;1.7;0;0;25;7;Theta;;-65;-75.91
-7638;1.7;0;0;25;7;Theta;;-65;-76.38
-7544;1.7;0;0;20;7;Theta;;-70;-75.44
-7591;1.7;0;0;20;7;Theta;;-70;-75.91
-7553;1.7;0;0;20;7;Theta;;-70;-75.53
-7619;1.7;0;0;20;7;Theta;;-70;-76.19
-7562;1.7;0;0;20;7;Theta;;-70;-75.62
-7713;1.7;0;0;20;7;Theta;;-70;-77.13
-7746;1.7;0;0;15;7;Theta;;-75;-77.46
-7755;1.7;0;0;15;7;Theta;;-75;-77.55
-7708;1.7;0;0;15;7;Theta;;-75;-77.08
-7746;1.7;0;0;15;7;Theta;;-75;-77.46
-7623;1.7;0;0;15;7;Theta;;-75;-76.23
-7670;1.7;0;0;15;7;Theta;;-75;-76.7
-7717;1.7;0;0;15;7;Theta;;-75;-77.17
-5922;1.7;0;0;90;8;Theta;;0;-59.22
-5950;1.7;0;0;90;8;Theta;;0;-59.5
-5931;1.7;0;0;90;8;Theta;;0;-59.31
-5941;1.7;0;0;90;8;Theta;;0;-59.41
-5950;1.7;0;0;90;8;Theta;;0;-59.5
-5931;1.7;0;0;90;8;Theta;;0;-59.31
-5894;1.7;0;0;95;8;Theta;;5;-58.94
-5903;1.7;0;0;95;8;Theta;;5;-59.03
-5913;1.7;0;0;95;8;Theta;;5;-59.13
-5884;1.7;0;0;95;8;Theta;;5;-58.84
-5913;1.7;0;0;95;8;Theta;;5;-59.13
-5913;1.7;0;0;95;8;Theta;;5;-59.13
-5931;1.7;0;0;100;8;Theta;;10;-59.31
-5941;1.7;0;0;100;8;Theta;;10;-59.41
-5922;1.7;0;0;100;8;Theta;;10;-59.22
-5941;1.7;0;0;100;8;Theta;;10;-59.41
-5941;1.7;0;0;100;8;Theta;;10;-59.41
-5960;1.7;0;0;100;8;Theta;;10;-59.6
-5941;1.7;0;0;105;8;Theta;;15;-59.41
-5960;1.7;0;0;105;8;Theta;;15;-59.6
-5960;1.7;0;0;105;8;Theta;;15;-59.6
-5941;1.7;0;0;105;8;Theta;;15;-59.41
-5960;1.7;0;0;105;8;Theta;;15;-59.6
-5969;1.7;0;0;105;8;Theta;;15;-59.69
-5969;1.7;0;0;105;8;Theta;;15;-59.69
-6021;1.7;0;0;110;8;Theta;;20;-60.21
-5993;1.7;0;0;110;8;Theta;;20;-59.93
-6011;1.7;0;0;110;8;Theta;;20;-60.11
-5993;1.7;0;0;110;8;Theta;;20;-59.93
-6021;1.7;0;0;110;8;Theta;;20;-60.21
-6002;1.7;0;0;110;8;Theta;;20;-60.02
-6011;1.7;0;0;110;8;Theta;;20;-60.11
-6044;1.7;0;0;115;8;Theta;;25;-60.44
-6063;1.7;0;0;115;8;Theta;;25;-60.63
-6063;1.7;0;0;115;8;Theta;;25;-60.63
-6072;1.7;0;0;115;8;Theta;;25;-60.72
-6054;1.7;0;0;115;8;Theta;;25;-60.54
-6054;1.7;0;0;115;8;Theta;;25;-60.54
-6072;1.7;0;0;115;8;Theta;;25;-60.72
-6082;1.7;0;0;120;8;Theta;;30;-60.82
-6119;1.7;0;0;120;8;Theta;;30;-61.19
-6110;1.7;0;0;120;8;Theta;;30;-61.1
-6101;1.7;0;0;120;8;Theta;;30;-61.01
-6129;1.7;0;0;120;8;Theta;;30;-61.29
-6110;1.7;0;0;120;8;Theta;;30;-61.1
-6166;1.7;0;0;125;8;Theta;;35;-61.66
-6166;1.7;0;0;125;8;Theta;;35;-61.66
-6129;1.7;0;0;125;8;Theta;;35;-61.29
-6157;1.7;0;0;125;8;Theta;;35;-61.57
-6157;1.7;0;0;125;8;Theta;;35;-61.57
-6138;1.7;0;0;125;8;Theta;;35;-61.38
-6157;1.7;0;0;125;8;Theta;;35;-61.57
-6326;1.7;0;0;130;8;Theta;;40;-63.26
-6298;1.7;0;0;130;8;Theta;;40;-62.98
-6317;1.7;0;0;130;8;Theta;;40;-63.17
-6298;1.7;0;0;130;8;Theta;;40;-62.98
-6298;1.7;0;0;130;8;Theta;;40;-62.98
-6317;1.7;0;0;130;8;Theta;;40;-63.17
-6307;1.7;0;0;130;8;Theta;;40;-63.07
-6312;1.7;0;0;135;8;Theta;;45;-63.12
-6322;1.7;0;0;135;8;Theta;;45;-63.22
-6350;1.7;0;0;135;8;Theta;;45;-63.5
-6340;1.7;0;0;135;8;Theta;;45;-63.4
-6350;1.7;0;0;135;8;Theta;;45;-63.5
-6340;1.7;0;0;135;8;Theta;;45;-63.4
-6340;1.7;0;0;135;8;Theta;;45;-63.4
-6430;1.7;0;0;140;8;Theta;;50;-64.3
-6383;1.7;0;0;140;8;Theta;;50;-63.83
-6411;1.7;0;0;140;8;Theta;;50;-64.11
-6392;1.7;0;0;140;8;Theta;;50;-63.92
-6411;1.7;0;0;140;8;Theta;;50;-64.11
-6411;1.7;0;0;140;8;Theta;;50;-64.11
-6383;1.7;0;0;140;8;Theta;;50;-63.83
-6552;1.7;0;0;145;8;Theta;;55;-65.52
-6552;1.7;0;0;145;8;Theta;;55;-65.52
-6580;1.7;0;0;145;8;Theta;;55;-65.8
-6589;1.7;0;0;145;8;Theta;;55;-65.89
-6571;1.7;0;0;145;8;Theta;;55;-65.71
-6589;1.7;0;0;145;8;Theta;;55;-65.89
-6674;1.7;0;0;150;8;Theta;;60;-66.74
-6665;1.7;0;0;150;8;Theta;;60;-66.65
-6655;1.7;0;0;150;8;Theta;;60;-66.55
-6674;1.7;0;0;150;8;Theta;;60;-66.74
-6646;1.7;0;0;150;8;Theta;;60;-66.46
-6665;1.7;0;0;150;8;Theta;;60;-66.65
-6824;1.7;0;0;155;8;Theta;;65;-68.24
-6768;1.7;0;0;155;8;Theta;;65;-67.68
-6759;1.7;0;0;155;8;Theta;;65;-67.59
-6759;1.7;0;0;155;8;Theta;;65;-67.59
-6749;1.7;0;0;155;8;Theta;;65;-67.49
-6777;1.7;0;0;155;8;Theta;;65;-67.77
-6853;1.7;0;0;160;8;Theta;;70;-68.53
-6824;1.7;0;0;160;8;Theta;;70;-68.24
-6853;1.7;0;0;160;8;Theta;;70;-68.53
-6843;1.7;0;0;160;8;Theta;;70;-68.43
-6843;1.7;0;0;160;8;Theta;;70;-68.43
-6853;1.7;0;0;160;8;Theta;;70;-68.53
-6923;1.7;0;0;165;8;Theta;;75;-69.23
-6942;1.7;0;0;165;8;Theta;;75;-69.42
-6980;1.7;0;0;165;8;Theta;;75;-69.8
-6980;1.7;0;0;165;8;Theta;;75;-69.8
-6970;1.7;0;0;165;8;Theta;;75;-69.7
-6998;1.7;0;0;165;8;Theta;;75;-69.98
-6970;1.7;0;0;165;8;Theta;;75;-69.7
-7088;1.7;0;0;170;8;Theta;;80;-70.88
-7088;1.7;0;0;170;8;Theta;;80;-70.88
-7069;1.7;0;0;170;8;Theta;;80;-70.69
-7088;1.7;0;0;170;8;Theta;;80;-70.88
-7069;1.7;0;0;170;8;Theta;;80;-70.69
-7088;1.7;0;0;170;8;Theta;;80;-70.88
-7088;1.7;0;0;170;8;Theta;;80;-70.88
-7139;1.7;0;0;175;8;Theta;;85;-71.39
-7102;1.7;0;0;175;8;Theta;;85;-71.02
-7186;1.7;0;0;175;8;Theta;;85;-71.86
-7139;1.7;0;0;175;8;Theta;;85;-71.39
-7102;1.7;0;0;175;8;Theta;;85;-71.02
-7139;1.7;0;0;175;8;Theta;;85;-71.39
-7158;1.7;0;0;175;8;Theta;;85;-71.58
-5941;1.7;0;0;85;8;Theta;;-5;-59.41
-5950;1.7;0;0;85;8;Theta;;-5;-59.5
-5960;1.7;0;0;85;8;Theta;;-5;-59.6
-5931;1.7;0;0;85;8;Theta;;-5;-59.31
-5960;1.7;0;0;85;8;Theta;;-5;-59.6
-5969;1.7;0;0;85;8;Theta;;-5;-59.69
-5978;1.7;0;0;80;8;Theta;;-10;-59.78
-5969;1.7;0;0;80;8;Theta;;-10;-59.69
-5978;1.7;0;0;80;8;Theta;;-10;-59.78
-5988;1.7;0;0;80;8;Theta;;-10;-59.88
-5988;1.7;0;0;80;8;Theta;;-10;-59.88
-5978;1.7;0;0;80;8;Theta;;-10;-59.78
-5988;1.7;0;0;80;8;Theta;;-10;-59.88
-6025;1.7;0;0;75;8;Theta;;-15;-60.25
-6016;1.7;0;0;75;8;Theta;;-15;-60.16
-6025;1.7;0;0;75;8;Theta;;-15;-60.25
-6044;1.7;0;0;75;8;Theta;;-15;-60.44
-6025;1.7;0;0;75;8;Theta;;-15;-60.25
-6016;1.7;0;0;75;8;Theta;;-15;-60.16
-6035;1.7;0;0;75;8;Theta;;-15;-60.35
-6101;1.7;0;0;70;8;Theta;;-20;-61.01
-6119;1.7;0;0;70;8;Theta;;-20;-61.19
-6101;1.7;0;0;70;8;Theta;;-20;-61.01
-6091;1.7;0;0;70;8;Theta;;-20;-60.91
-6129;1.7;0;0;70;8;Theta;;-20;-61.29
-6119;1.7;0;0;70;8;Theta;;-20;-61.19
-6284;1.7;0;0;65;8;Theta;;-25;-62.84
-6303;1.7;0;0;65;8;Theta;;-25;-63.03
-6322;1.7;0;0;65;8;Theta;;-25;-63.22
-6303;1.7;0;0;65;8;Theta;;-25;-63.03
-6303;1.7;0;0;65;8;Theta;;-25;-63.03
-6293;1.7;0;0;65;8;Theta;;-25;-62.93
-6350;1.7;0;0;60;8;Theta;;-30;-63.5
-6350;1.7;0;0;60;8;Theta;;-30;-63.5
-6359;1.7;0;0;60;8;Theta;;-30;-63.59
-6387;1.7;0;0;60;8;Theta;;-30;-63.87
-6350;1.7;0;0;60;8;Theta;;-30;-63.5
-6350;1.7;0;0;60;8;Theta;;-30;-63.5
-6514;1.7;0;0;55;8;Theta;;-35;-65.14
-6495;1.7;0;0;55;8;Theta;;-35;-64.95
-6542;1.7;0;0;55;8;Theta;;-35;-65.42
-6514;1.7;0;0;55;8;Theta;;-35;-65.14
-6542;1.7;0;0;55;8;Theta;;-35;-65.42
-6514;1.7;0;0;55;8;Theta;;-35;-65.14
-6669;1.7;0;0;50;8;Theta;;-40;-66.69
-6716;1.7;0;0;50;8;Theta;;-40;-67.16
-6716;1.7;0;0;50;8;Theta;;-40;-67.16
-6735;1.7;0;0;50;8;Theta;;-40;-67.35
-6745;1.7;0;0;50;8;Theta;;-40;-67.45
-6707;1.7;0;0;50;8;Theta;;-40;-67.07
-6806;1.7;0;0;45;8;Theta;;-45;-68.06
-6843;1.7;0;0;45;8;Theta;;-45;-68.43
-6824;1.7;0;0;45;8;Theta;;-45;-68.24
-6815;1.7;0;0;45;8;Theta;;-45;-68.15
-6871;1.7;0;0;45;8;Theta;;-45;-68.71
-6853;1.7;0;0;45;8;Theta;;-45;-68.53
-7083;1.7;0;0;40;8;Theta;;-50;-70.83
-7083;1.7;0;0;40;8;Theta;;-50;-70.83
-7017;1.7;0;0;40;8;Theta;;-50;-70.17
-7074;1.7;0;0;40;8;Theta;;-50;-70.74
-7074;1.7;0;0;40;8;Theta;;-50;-70.74
-7092;1.7;0;0;40;8;Theta;;-50;-70.92
-7403;1.7;0;0;35;8;Theta;;-55;-74.03
-7365;1.7;0;0;35;8;Theta;;-55;-73.65
-7327;1.7;0;0;35;8;Theta;;-55;-73.27
-7290;1.7;0;0;35;8;Theta;;-55;-72.9
-7280;1.7;0;0;35;8;Theta;;-55;-72.8
-7346;1.7;0;0;35;8;Theta;;-55;-73.46
-7548;1.7;0;0;30;8;Theta;;-60;-75.48
-7464;1.7;0;0;30;8;Theta;;-60;-74.64
-7548;1.7;0;0;30;8;Theta;;-60;-75.48
-7520;1.7;0;0;30;8;Theta;;-60;-75.2
-7454;1.7;0;0;30;8;Theta;;-60;-74.54
-7614;1.7;0;0;30;8;Theta;;-60;-76.14
-7605;1.7;0;0;25;8;Theta;;-65;-76.05
-7586;1.7;0;0;25;8;Theta;;-65;-75.86
-7558;1.7;0;0;25;8;Theta;;-65;-75.58
-7482;1.7;0;0;25;8;Theta;;-65;-74.82
-7586;1.7;0;0;25;8;Theta;;-65;-75.86
-7576;1.7;0;0;25;8;Theta;;-65;-75.76
-7642;1.7;0;0;20;8;Theta;;-70;-76.42
-7558;1.7;0;0;20;8;Theta;;-70;-75.58
-7689;1.7;0;0;20;8;Theta;;-70;-76.89
-7605;1.7;0;0;20;8;Theta;;-70;-76.05
-7670;1.7;0;0;20;8;Theta;;-70;-76.7
-7595;1.7;0;0;20;8;Theta;;-70;-75.95
-7661;1.7;0;0;15;8;Theta;;-75;-76.61
-7717;1.7;0;0;15;8;Theta;;-75;-77.17
-7746;1.7;0;0;15;8;Theta;;-75;-77.46
-7764;1.7;0;0;15;8;Theta;;-75;-77.64
-7717;1.7;0;0;15;8;Theta;;-75;-77.17
-7642;1.7;0;0;15;8;Theta;;-75;-76.42
-5917;1.7;0;0;90;9;Theta;;0;-59.17
-5917;1.7;0;0;90;9;Theta;;0;-59.17
-5936;1.7;0;0;90;9;Theta;;0;-59.36
-5908;1.7;0;0;90;9;Theta;;0;-59.08
